date,pm25,pm10,no,no2,so2,co,ozone,xylene,temp,humidity,wind_speed,wind_direction,rainfall,total_rf,solar_radiation,vws,AQI
2025-06-13,41.36,92.26,3.01,51.21,7.01,0.56,39.28,0.25,28.27,74.77,0.91,199.79,0,0,95.8,-0.01,92.26
2025-06-14,30.4,73.7,3.64,48.81,5.87,0.42,35.16,0.13,28.27,72.12,1.3,220.38,0,0,107.26,0.03,73.70
2025-06-15,30.65,95.82,2.94,60.42,5.76,0.71,25.27,0.13,28.27,75.14,1.04,233.31,0,0,47.55,0.03,95.82
2025-06-16,28.85,101.6,2.8,50.98,19.83,0.39,23.17,0.07,28.27,68,1.8,230.91,0,0,106.41,0.07,101.07
2025-06-17,36.57,109.78,2.94,61.37,9.18,0.68,23.25,0.16,28.27,70.52,1,237.28,0,0,56.73,0.03,106.52
2025-06-18,39.89,160.02,2.75,64.8,19.63,0.68,25.35,0.1,28.27,68.44,1.44,229.06,0,0,78.06,0.06,140.01
2025-06-19,36.93,139.42,2.76,54.97,20.21,0.56,24.92,0.1,28.27,68.93,1.72,222.72,0,0,70.42,0.06,126.28
2025-06-20,38.43,152.53,3.24,55.31,28.67,0.52,24.64,0.12,28.27,66.33,0.65,226.79,0,0,100.08,0.04,135.02
2025-06-21,37.12,118.62,2.82,60.57,25.55,0.45,26.73,0.08,28.27,65.33,0.3,232.52,0,0,133.25,0.03,112.41
2025-06-22,33.16,94.68,2.76,52.73,7.99,0.43,23.36,0.14,28.27,64.8,0.3,258.29,0,0,46.59,0,94.68
2025-06-23,36.08,84.73,4.08,59.69,6.19,0.61,17.85,0.32,28.27,76.53,0.3,256.23,0.11,10.5,34.24,0,84.73
2025-06-24,33.98,85.45,2.75,57.23,14,0.55,14.45,0.13,28.27,78.05,0.3,257.27,0.03,3,38.35,0.02,85.45
2025-06-25,31.09,59.1,3.41,59.4,16.12,0.4,12.34,0.09,28.27,85.16,0.3,244.81,0.29,28,16.97,0.03,74.25
2025-06-26,34.43,81.93,3.45,59.77,15.18,0.45,15.11,0.2,28.27,78.45,0.3,245.36,0.01,1,62.54,0.03,81.93
2025-06-27,38.56,123.54,2.95,62.55,7.06,0.78,19.66,0.25,28.27,75.85,0.3,240.4,0,0,55.91,0.03,115.69
2025-06-28,38.24,151,3.22,68.81,15.72,0.56,19.12,0.18,28.27,70.08,0.3,231.89,0,0,90.46,0.03,134.00
2025-06-29,31.39,92.88,3.68,60.09,6.33,0.5,21.89,0.25,28.27,73.9,0.3,244.24,0.02,1.5,46.38,0.01,92.88
2025-06-30,29.96,82.4,3.91,59.97,12.94,0.45,15.52,0.22,28.27,68.42,0.3,266.2,0,0,48.01,0.01,82.40
2025-07-01,29.8,61.84,3.58,57.42,10.98,0.64,12.3,0.21,28.27,84.62,0.3,248.69,0.4,38.5,21.69,0.01,71.78
2025-07-02,24.08,70.25,4.28,55.69,8.81,0.41,11.62,0.21,28.27,83.58,0.3,272.24,0.05,4.5,38.79,0.01,70.25
2025-07-03,29.31,88.07,4.03,59.46,18.57,0.72,13.67,0.22,28.27,80.78,0.3,266.04,0.03,3,44.91,0.02,88.07
2025-07-04,29.34,90.44,3.5,60.11,10.98,0.55,14.44,0.22,28.27,69.86,0.3,261.35,0.01,0.5,83.38,0.02,90.44
2025-07-05,37.5,114,3.37,69.43,7.77,0.59,11.59,0.39,28.27,73.1,0.3,263.03,0,0,47.84,0.01,109.33
2025-07-06,31.06,104.05,3.55,56.43,6.6,0.55,16.04,0.19,28.27,69.26,0.3,250.97,0.01,0.5,65.96,0.04,102.70
2025-07-07,31.16,109.89,3.4,61.86,15.02,0.38,18.27,0.15,28.27,65.1,0.3,252.58,0,0,106.73,0.04,106.59
2025-07-08,35.6,121.68,3.52,59.97,27.14,0.4,23.48,0.11,28.27,58.76,0.3,259.75,0,0,123.91,0.05,114.45
2025-07-09,35.64,120.4,3.23,62.91,31.87,0.52,22.06,0.1,28.27,59.27,0.3,259.2,0,0,118.65,0.06,113.60
2025-07-10,33.26,101.51,2.5,43.55,9.56,0.48,21.56,0.08,28.27,60.6,0.3,264.98,0,0,121.29,0.04,101.01
2025-07-11,38.55,124.07,3.42,43.87,9.4,0.42,27.16,0.11,28.27,61.45,0.3,255.24,0,0,100.25,0,116.05
2025-07-12,43.43,148.78,3.45,53.47,11.89,0.44,26.82,0.14,28.27,61.47,0.3,248.31,0,0,118.29,0.03,132.52
2025-07-13,43.2,134.6,3.43,61.34,9.79,0.58,21.93,0.16,28.27,65.9,0.3,250.53,0.35,33.7,89.75,-0.01,123.07
2025-07-14,42.4,141.05,2.6,67.02,14.67,0.58,23.18,0.1,28.27,65.26,0.3,238.08,0,0,108.71,0.01,127.37
2025-07-15,39.04,135.58,2.65,53.23,19.27,0.46,29.45,0,28.27,66.65,0.3,220.67,0,0,125.25,0.01,123.72
2025-07-16,34.54,105.08,3.51,44.53,7.82,0.49,23.47,0.02,28.27,72.61,0.3,208.62,0,0,120.6,0.04,103.39
2025-07-17,27.48,82.09,2.81,30.48,7.46,0.27,25.61,0.01,28.27,73.96,0.3,190.83,0,0,114.2,-0.01,82.09
2025-07-18,19.57,56.74,3.45,14.28,7.3,0.16,30.04,0,28.27,73.4,0.3,169.42,0,0,128.66,-0.06,56.74
2025-07-19,29.8,76.83,3.02,36.89,9.42,0.44,35.43,0,28.27,71.47,0.3,205.42,0.03,3,123.41,-0.01,76.83
2025-07-20,29.21,71.89,2.65,40.87,7.79,0.37,33.68,0.01,28.27,73.35,0.3,211.26,0.01,0.5,101.53,-0.06,71.89
2025-07-21,36.99,94.47,2.45,49.5,5.65,0.45,28.98,0.06,28.27,74.99,0.3,201.71,0.02,2,101.74,-0.06,94.47
2025-07-22,36.94,103.75,2.88,51.12,10.9,0.42,27.41,0.04,28.27,72.26,0.3,219.36,0,0,113.72,0,102.50
2025-07-23,43.55,103.05,3.77,60.29,9.03,0.49,18.15,0.06,28.27,74.4,0.3,252.91,0,0,42.83,0.01,102.03
2025-07-24,25.92,63.32,4.51,55.2,9.17,0.41,15.07,0.07,28.27,76.62,0.3,258.73,0.03,3,40.22,0.02,69.00
2025-07-25,33.84,69,3.88,53.8,24.67,0.31,13,0.01,28.27,74.59,0.3,241.02,0,0,43.98,0.05,69.00
2025-07-26,27.6,68.39,2.6,36.2,26.22,0.34,17.06,0,28.27,72.31,0.3,228.65,0,0,54.93,0.09,68.39
2025-07-27,25.15,81.68,2.53,32.56,16.5,0.24,20.69,0.03,28.27,61.99,0.3,246.53,0,0,134.43,0.05,81.68
2025-07-28,30.74,102.97,2.56,35.04,15.15,0.41,19.43,0.02,28.27,60.12,0.3,252.17,0,0,111.39,0.01,101.98
2025-07-29,27.79,93,1.93,38.49,23,0.27,16.13,0.01,28.27,58.35,0.3,254,0,0,104.44,0.03,93.00
2025-07-30,39.95,145.8,2.46,42.47,25.49,0.54,19.12,0.03,28.27,63.17,0.3,239.62,0,0,108.96,0.06,130.53
2025-07-31,41.26,136.95,2.29,38.26,18.35,0.56,20.61,0.02,28.27,65.36,0.3,251.18,0,0,97.97,0.04,124.63
2025-08-01,32.61,105.18,2.26,25.56,6.72,0.33,30.93,0.01,28.27,67.88,0.3,215,0,0,98.78,0.01,103.45
2025-08-02,50.23,163.91,2.37,24.93,6.29,0.37,40.67,0.09,28.27,70.45,0.3,181.75,0,0,109.9,-0.03,142.61
2025-08-03,41.77,122.4,2.11,20.65,7.6,0.3,27.47,0.03,28.27,72.28,0.3,179.6,0,0,121.09,0.01,114.93
2025-08-04,42.29,102.99,2.32,20.06,9.05,0.45,25.35,0.01,28.27,72.93,0.3,187.78,0,0,119.45,0.02,101.99
2025-08-05,31.29,85.42,2,12.74,4.75,0.37,21.5,0,28.27,72.6,0.3,180.92,0,0,123.08,0.02,85.42
2025-08-06,31.92,88.57,2.53,24.08,7.49,0.41,15.58,0.02,28.27,71.02,0.3,206.22,0,0,121.51,0.01,88.57
2025-08-07,32.7,94.65,2.45,31.71,6.54,0.46,13.7,0.07,28.27,69.03,0.3,231.34,0,0,110.47,0.03,94.65
2025-08-08,40.49,108.17,2.46,30.03,7.59,0.43,21.13,0.1,28.27,69.68,0.3,219.17,0,0,80.39,0.01,105.45
2025-08-09,25.32,89.82,2.57,22.96,6.01,0.37,21.34,0.1,28.27,71.32,0.3,196.09,0,0,124.26,-0.03,89.82
2025-08-10,37.68,101.61,2.35,30.05,6.06,0.55,18.13,0.04,28.27,69.99,0.3,217.46,0,0,100.01,0.01,101.07
2025-08-11,34.31,88.77,2.31,31.69,6.03,0.43,17.69,0.06,28.27,69.91,0.3,216.23,0,0,122.93,0.01,88.77
2025-08-12,37.83,103.28,2.37,30.59,7.63,0.5,37.11,0.16,28.27,66.58,0.3,204.54,0,0,126.85,-0.08,102.19
2025-08-13,36.9,102.1,2.37,23.72,8.39,0.46,20.7,0.26,28.27,70.59,0.3,197.15,0.06,6,108.79,-0.11,101.40
2025-08-14,34.11,90.16,2.42,29.56,7.4,0.41,18.57,0.17,28.27,73.97,0.3,205.54,0,0,69.79,-0.01,90.16
2025-08-15,31.4,89.91,2.24,30.59,5.66,0.36,22.15,0.08,28.27,70.09,0.3,225.51,0,0,75.05,0.04,89.91
2025-08-16,36.11,84.03,2.12,35.12,7.31,0.54,22.86,0.09,28.27,76.71,0.3,218.74,0.67,64,50.78,0,84.03
2025-08-17,20.33,45.53,2.7,30.36,6.12,0.43,12.07,0.16,28.27,84.12,0.3,243.48,0.7,67,18.33,-0.01,45.53
2025-08-18,20.18,48.12,2.61,32.82,6.47,0.39,10.12,0.14,28.27,84.09,0.3,252.33,0.48,46,25.48,0,48.12
2025-08-19,23.04,63.55,2.49,31.68,11.43,0.37,11.3,0.13,28.27,73.98,0.44,234.77,0,0,91.21,0.03,63.55
2025-08-20,25.77,89.01,2.38,35.53,12.49,0.41,12.07,4.74,28.27,69.56,1.3,230.84,0,0,82.08,0.05,89.01
2025-08-21,40.25,133.48,2.8,40.72,10.58,0.62,14.23,2.06,28.27,71.31,0.52,228.91,0,0,89.54,0.03,122.32
2025-08-22,37.24,112.74,2.32,38.39,7.59,0.37,14.75,0.37,28.27,67.62,0.36,232.21,0,0,88.34,0.02,108.49
2025-08-23,40.5,125.16,2.57,38.41,7.74,0.47,22.04,0.34,28.27,65.5,0.43,224.21,0,0,97.72,0,116.77
2025-08-24,36.73,101.4,2.39,35.42,9.04,0.5,16.05,0.4,28.27,65.33,0.33,237.95,0,0,65.59,-0.01,100.93
2025-08-25,32.01,78.05,2.6,36.43,10.57,0.57,12.79,2.24,28.27,73.91,0.3,222.33,0.09,8,41.6,-0.03,78.05
2025-08-26,27.01,52.33,2.64,41.86,8.53,0.52,10.65,3.43,28.27,86.23,0.33,260.68,0.8,77,13.96,0,52.33
2025-08-27,22.89,62.18,2.32,35.33,22.18,0.45,10.99,1.7,28.27,79.97,0.33,224.08,0.01,0.5,64.79,-0.01,62.18
2025-08-28,34.62,92.94,2.38,36.1,28.21,0.55,11.14,1.41,28.27,74.61,0.97,219.17,0,0,91.96,0.01,92.94
2025-08-29,30.32,76.95,1.98,31.81,11.27,0.43,13.41,0.73,28.27,77.83,1.19,211.42,0.16,15.5,75.41,0.03,76.95
2025-08-30,33.07,99.93,2.06,37.67,14.09,0.49,15.38,0.54,28.27,73.65,0.88,207.65,0.01,0.5,110.26,0.03,99.93
2025-08-31,36.92,108.79,2.32,38.17,6.88,0.49,15.27,1.03,28.27,77.55,0.41,211.71,0,0,50.65,-0.02,105.86
2025-09-01,40.77,105.59,2.69,39.28,8.94,0.65,18.02,2.16,28.27,74.9,0.44,214.66,0.03,3,104.14,0,103.73
2025-09-02,36.01,90.7,2.64,33.46,12.83,0.43,14.44,1.57,28.27,73.92,0.36,215.74,0.02,2,67.44,-0.01,90.70
2025-09-03,65.78,155.76,3.4,45.32,7.45,1.11,15.14,4.16,28.27,79.68,0.39,231.12,0.05,5,74.05,-0.02,137.17
2025-09-04,57.23,162.35,2.11,38.41,10.03,0.63,13.47,2.39,28.27,74.26,0.62,237.79,0,0,91.09,0.03,141.57
2025-09-05,48.8,128.04,2.57,38.22,9.77,0.65,12.62,1.9,28.27,74.52,0.6,234.53,0.01,0.5,60.66,0.02,118.69
2025-09-06,43.38,126.42,2.25,40.11,8.36,0.47,13.1,1.16,28.27,72,0.63,237.44,0.02,1.5,77.84,0.02,117.61
2025-09-07,47.03,104.23,1.93,40.42,7.98,0.44,16.46,0.91,28.27,73.49,0.56,230,0.01,1,88.79,-0.02,102.82
2025-09-08,39.05,91.76,2.7,38.5,8.18,0.6,13.85,1.67,28.27,77.35,0.63,234.46,0,0,91.76,-0.02,91.76
2025-09-09,65.46,198.87,3.27,30.28,7.6,0.53,23.47,0.57,28.27,76.93,0.36,234,0.11,10.5,66.84,-0.01,165.91
2025-09-10,56.43,261.18,2.69,34.55,8.77,0.88,28.64,1.76,28.27,77.08,0.69,253.37,0.2,17.5,117.79,-0.01,211.18
2025-09-11,58.08,146.4,2.62,43.58,8.83,0.8,13.51,2.7,28.27,77.61,0.36,239.1,0,0,74.44,-0.05,130.93
2025-09-12,46.13,109.87,3.19,34.93,5.61,0.63,12.02,2.27,28.27,80.8,0.42,265.03,0,0,34.3,-0.05,106.58
2025-09-13,75.04,428.49,2.49,18.73,6.92,0.33,24.82,0,28.27,78.7,0.71,225.69,0,0,127.83,-0.09,398.11
2025-09-14,60.15,376.2,2.11,19.22,8.81,0.39,248.51,0,28.27,74.61,1.01,227.35,0,0,135.61,0.01,332.75
2025-09-15,64.09,258.73,2.44,39.14,7.98,0.65,40.78,0.65,28.27,75.28,0.61,245.75,0,0,72.16,0,208.73
2025-09-16,44.59,115.33,2.4,37.02,6.71,0.61,49.6,1.29,28.27,76.86,0.62,234.4,0,0,97.35,-0.01,110.22
2025-09-17,37.03,96.73,2.18,28.68,6.31,0.42,11.91,0.96,28.27,73.49,0.82,219.05,0,0,138.35,-0.02,96.73
2025-09-18,29.52,74.54,1.87,27.38,6.11,0.27,12.98,0.44,28.27,73.29,0.76,212.34,0,0,118.46,-0.04,74.54
2025-09-19,43.45,104.88,2.47,34.46,8.53,0.5,12.39,1.35,28.27,72.29,0.68,228.76,0.04,3.8,126.62,-0.05,103.25
2025-09-20,45.77,113.27,15.36,50.63,10.95,0.52,13.06,1.61,28.27,72.38,0.66,230.08,0.02,1.6,130.43,-0.05,108.85
2025-09-21,44.89,130.27,28.79,51.56,11.65,0.8,8.86,2,28.27,72.4,0.5,220.22,0,0,108.04,-0.05,120.18
2025-09-22,43.9,108.7,32.49,53.73,9.21,0.88,11.07,1.19,28.27,76.43,0.46,212.92,0,0,80.49,-0.04,105.80
2025-09-23,44.22,98.53,35.88,59.14,6.14,0.8,8.1,1.11,28.27,78.66,0.41,226.93,0,0,77.54,-0.05,98.53
2025-09-24,47.01,112.02,20.53,58.12,6.51,1.06,11.56,1.3,28.27,71.16,0.42,256.01,0,0,84.92,-0.02,108.01
2025-09-25,40.86,92.47,5.27,40.2,7.16,0.78,26.83,0.77,28.27,70.56,0.4,241.52,0,0,69.77,-0.04,92.47
2025-09-26,44.28,81.12,17.61,48.05,8.08,1.08,21.69,1.46,28.27,79.1,0.34,270.32,0,0,33.09,-0.03,81.12
2025-09-27,43.65,93.18,16.42,36.3,13.28,0.87,19.84,0.68,28.27,79.43,0.94,218.27,0,0,81,0.05,93.18
2025-09-28,37.98,103.77,9.67,42.12,5.86,0.72,23.16,0.58,28.27,74.02,0.8,218.65,0,0,99.58,0.02,102.51
2025-09-29,43.6,103.21,8.32,43.74,6.54,0.73,26.63,0.68,28.27,74.58,0.53,223.61,0,0,84.51,-0.02,102.14
2025-09-30,31.49,76.94,22.64,32.91,6,0.77,14.19,1.01,28.27,72.3,0.53,216.14,0,0,123.4,-0.06,76.94
2025-10-01,33.78,85.84,18.5,37.88,6.32,0.8,11.08,1.14,28.27,74.1,0.35,241.86,0,0,52.59,-0.03,85.84
2025-10-02,43.83,79.18,18.48,39.23,6.56,0.78,8.29,0.89,28.27,81.35,1.55,252.11,0,0,18.03,-0.03,79.18
2025-10-03,55.1,121.88,16.83,45.54,6.38,0.89,16.14,1.16,28.27,74.41,0.8,232.75,0,0,93.6,0,114.59
2025-10-04,49.93,113.72,14.69,45.85,6.62,0.64,14.12,0.96,28.27,74.82,1.07,228.41,0,0,78.79,0,109.15
2025-10-05,37.99,83.31,10.74,40.22,5.7,0.43,15.77,0.38,28.27,76.8,1.05,233.48,0,0,97.83,0,83.31
2025-10-06,33.05,83.15,18,46.51,10.02,0.6,18.5,0.85,28.27,75.57,0.67,213.66,0,0,109.23,-0.03,83.15
2025-10-07,52.89,145.35,41.62,64.15,9.2,0.87,20.05,1.85,28.27,75.56,0.41,225.2,0,0,96.31,-0.06,130.23
2025-10-08,48.89,133.22,32.16,46.86,13.45,0.64,17.85,1.96,28.27,76.78,0.48,226.31,0,0,92.19,-0.04,122.15
2025-10-09,55.64,137.81,39.01,55.08,9.96,0.66,18.54,1.73,28.27,76.76,0.36,240.77,0,0,74.54,-0.04,125.21
2025-10-10,62.81,144.84,29.85,42.3,7.26,0.51,30.96,1.52,28.27,75.14,0.37,196.08,0,0,85.44,-0.07,129.89
2025-10-11,56.14,114.49,21.32,33.81,5.81,0.54,35.49,0.88,28.27,75.62,0.36,208.31,0,0,82.38,-0.07,109.66
2025-10-12,60.61,109.76,10.11,12.01,5.36,0.42,40.06,0.48,28.27,74.79,0.79,190.33,0,0,107.12,-0.14,106.51
2025-10-13,33.9,61.71,6.73,21.29,4.11,0.4,26.68,0.16,28.27,80.18,0.54,255.27,0,0,44.76,-0.08,61.71
2025-10-14,47.57,90.31,2.63,22.06,5.68,0.4,48.78,0.54,28.27,69.37,1.02,189.08,0,0,152.93,-0.16,90.31
2025-10-15,64.96,117.43,2.21,16.81,7.7,0.36,69.75,0.26,28.27,66.59,1.03,225.79,0,0,116.66,-0.15,116.53
2025-10-16,72.62,130.05,1.74,19.35,10.64,0.37,74.84,0.31,28.27,68.51,0.82,211.47,0,0,108.32,-0.15,142.07
2025-10-17,73.23,129.42,2.03,18.65,10.07,0.39,76.64,0.19,28.27,68.34,0.83,229.02,0,0,105.39,-0.15,144.10
2025-10-18,57.69,97.69,2.79,17.19,7.43,0.35,62.32,0.06,28.27,72.92,0.74,222.51,0,0,80.58,-0.14,97.69
2025-10-19,19.74,38.68,8.6,14,5.2,0.26,18.41,0.02,28.27,75.97,0.47,262.29,0,0,79.83,-0.09,38.68
2025-10-20,75.45,114.54,6.63,13.63,7.9,0.21,23.83,0.01,28.27,74.15,0.79,252.26,0,0,110.09,-0.14,151.50
